CommunityName,RoomType,Area(m2),Pre-Price,Total-Price,Attention,Seen
章家巷小区,1室1厅, 41.21,57268,236,0,0
延长小区(普陀),1室1厅, 41.09,52325,215,11,0
大诚公寓,3室2厅, 137.25,58288,800,7,0
延长西路15号,2室0厅, 40.33,57030,230,14,2
西部名都花园,3室2厅, 161.41,54520,880,2,1
宜川三村,1室1厅, 43.05,52265,225,27,2
佳景公寓,2室1厅, 63.39,55214,350,52,1
泰山二村,1室1厅, 32.81,58519,192,7,0
金原新苑,2室2厅, 95.44,54485,520,4,0
宜川六村,2室1厅, 62.55,51160,320,49,0
黄陵小区,3室0厅, 74.46,54392,405,21,0
东泉苑小区,1室2厅, 52.92,58013,307,24,0
延长西路200弄,1室0厅, 33.56,59595,200,17,0
新怡苑小区,2室1厅, 93.24,53089,495,55,1
章家巷小区,1室1厅, 38.72,57852,224,2,0
泰山三村,2室1厅, 77.65,57051,443,30,0
宜川三村,1室1厅, 39.27,40744,160,81,13
甘泉三村,2室0厅, 41.24,58196,240,51,8
宜川一村,2室0厅, 46.31,58303,270,4,6
宜川三村,1室0厅, 31.08,46654,145,124,9
甘泉一村,1室0厅, 25.88,56028,145,58,7
宜川三村,1室0厅, 33.99,51486,175,83,4
甘泉苑,2室1厅, 61.06,54865,335,6,5
宜川一村,1室1厅, 33.34,47391,158,13,2
甘泉一村,1室1厅, 29.77,53746,160,14,1
宜川四村,1室0厅, 29.74,53128,158,12,1
平江盛世家园,1室1厅, 53.17,58304,310,19,1
龚家宅,1室0厅, 36.76,59848,220,2,1
宜川四村,1室0厅, 29.74,53128,158,12,1
延长小区(普陀),1室1厅, 34.7,54756,190,11,0
宜川五村,1室0厅, 32.92,60754,200,36,0
延长小区(普陀),2室1厅, 47.81,61703,295,9,11
宜川一村,1室1厅, 42.68,51078,218,7,0
洛川路22号,1室0厅, 34.87,57356,200,7,0
天成小区,2室1厅, 81.01,51846,420,8,3
西部大楼,2室1厅, 78.06,61492,480,3,7
子长小区,1室1厅, 39.14,58253,228,14,33
中星宜川花苑,2室1厅, 69.37,61987,430,21,25
西部名都花园,2室2厅, 88.48,70073,620,6,1
合阳小区,1室0厅, 34.91,56718,198,35,31
延长小区(普陀),1室1厅, 41.3,55691,230,16,27
新村路350弄,2室1厅, 75.32,59082,445,4,2
龚家宅,1室0厅, 31.04,64433,200,1,1
灵石小区,2室2厅, 87.81,66963,588,3,0
甘泉一村,1室0厅, 35.98,57810,208,2,3
甘泉公寓,2室1厅, 86.49,56076,485,3,2
宜川六村,1室1厅, 36.58,56042,205,28,18
新黄小区,1室1厅, 35.21,55382,195,64,39
龚家宅,1室0厅, 38,57895,220,28,14
泰山一村,2室0厅, 45.98,55677,256,44,16
新村路350弄,1室1厅, 48,60417,290,0,0
宜川六村,1室1厅, 47.53,53651,255,1,0
甘泉一村,2室0厅, 48.87,54226,265,0,0
大洋新村,2室0厅, 49.33,60815,300,1,0
长新小区(普陀),1室1厅, 42.06,54209,228,7,13
