CommunityName,RoomType,Area(m2),Pre-Price,Total-Price,Attention,Seen
香梅花园(三-五期),2室2厅, 138.5,81589,1130,7,0
东城新村,2室1厅, 80,74750,598,1,2
上海绿城,3室2厅, 128.38,89578,1150,83,95
上海绿城,3室2厅, 127.49,94126,1200,9,0
爱家亚洲花园,3室2厅, 112.64,72355,815,212,65
香梅花园(三-五期),2室2厅, 119.16,88957,1060,2,0
中福公寓,3室2厅, 150.51,54482,820,1,0
爱家亚洲花园,3室2厅, 123.69,76805,950,7,0
锦绣满堂花园,3室2厅, 123.24,85200,1050,8,0
锦绣天第花园,2室2厅, 106.8,87079,930,2,0
上海绿城,3室2厅, 137.7,101671,1400,23,55
锦绣满堂花园,1室1厅, 65.05,89163,580,6,5
锦绣华庭,3室2厅, 140.07,82102,1150,63,30
上海绿城,3室2厅, 141.11,97797,1380,25,32
东城新村,2室1厅, 76.12,68314,520,34,35
上海绿城,2室2厅, 108.11,85562,925,83,39
东城新村,2室2厅, 73.07,80061,585,49,8
涵合园(公寓),4室2厅, 202,86634,1750,3,1
爱家亚洲花园,3室2厅, 112.7,76309,860,21,10
锦绣天第花园,5室3厅, 118.33,101412,1200,19,2
涵合园(公寓),4室2厅, 189.59,74899,1420,4,4
中福公寓,3室2厅, 150.51,59133,890,4,0
锦绣苑,4室2厅, 149.16,67043,1000,6,0
爱家亚洲花园,2室2厅, 111.07,79230,880,3,0
锦绣苑,3室2厅, 137,76643,1050,2,0
涵合园(别墅),4室2厅, 151.64,91006,1380,6,0
爱家亚洲花园,1室2厅, 86.6,75058,650,3,0
锦绣一方名苑,3室2厅, 134.94,70402,950,9,0
上海绿城,3室2厅, 140.21,98424,1380,18,2
上海绿城,3室2厅, 154,100650,1550,3,0
东方龙苑,2室2厅, 103.85,81657,848,13,0
上海绿城,2室2厅, 106.94,98186,1050,0,0
香梅花园(三-五期),3室2厅, 160.83,99484,1600,3,0
香梅花园(三-五期),2室2厅, 119.11,96550,1150,3,0
陆家嘴中央公寓,3室2厅, 156,92949,1450,9,20
锦绣华庭,3室2厅, 139.49,86028,1200,3,0
爱家亚洲花园,2室2厅, 98.67,77025,760,16,0
